customer_id,name,email,phone,location,signup_date,is_premium,preferred_cuisine,total_orders,average_rating
ec7bc71d-f8d2-4b2c-8280-86799b627260,Urmi Kulkarni,pooja99@example.org,+919169032240,"136, Gulati Road, Chennai, Tamil Nadu",2022-11-29,Yes,Indian,43,2.4
97747369-d534-40c4-a6d0-ab7b538ae7b2,Arya Lal,deolaradhana@example.org,2570068915,"H.No. 422
Randhawa Path, Chennai, Tamil Nadu",2023-08-19,Yes,Mexican,15,1.62
b96d3302-5a8d-48a8-9fee-d264b447135f,Ekaraj Comar,avi86@example.net,3725982768,"10
Sachdev Path, Chennai, Tamil Nadu",2023-10-26,No,Indian,38,2.44
a73bfc18-8883-403f-bb2c-4d2d72069f6f,Ethan Wadhwa,pdash@example.com,08404792587,"H.No. 996
Ghose, Chennai, Tamil Nadu",2020-03-08,Yes,American,26,3.38
ee74d107-2dfc-4160-b080-e53ee4e019f5,Tarak Dey,nikita75@example.com,+911947709082,"09/73, Krishnamurthy Nagar, Chennai, Tamil Nadu",2020-06-04,Yes,Chinese,34,2.28
01bebdea-ae47-4d33-a28f-4a4d128a3538,Sanaya Khurana,geraomisha@example.org,+916170615802,"H.No. 37, Choudhary Zila, Chennai, Tamil Nadu",2021-10-31,No,Indian,31,2.56
a39e8f55-153e-4769-99bb-70fd8cdef061,Hemang Wali,pushti00@example.net,09232334285,"H.No. 44
Khurana Chowk, Chennai, Tamil Nadu",2020-06-12,No,Mexican,29,3.24
76c43f61-cce6-4028-b4d1-a42951f78889,Triya Purohit,mandurvashi@example.net,+916363757816,"07/607, Ramakrishnan Ganj, Chennai, Tamil Nadu",2024-07-19,Yes,American,16,3.64
f26b2e1e-5d60-4d6b-9884-1bea7a7736da,Tanay Kata,aashi71@example.com,2339550105,"H.No. 469
Vala Zila, Chennai, Tamil Nadu",2024-04-01,No,Chinese,10,1.38
5c356103-40b8-4903-bd9a-659a2b24b75e,Riya Dutt,pmand@example.net,5773498523,"69/27
Nigam Chowk, Chennai, Tamil Nadu",2022-03-26,No,Italian,39,2.8
34f1a87e-419e-4da5-9077-ab32d210b0f3,Agastya Basu,cherianidika@example.net,+912771761968,"00
Rai Path, Chennai, Tamil Nadu",2024-11-19,No,Mexican,48,1.92
7b032623-f26a-436e-a47f-69ccb1dac1e9,Varsha Grewal,zayan60@example.com,03085891369,"495
Gaba Ganj, Chennai, Tamil Nadu",2020-05-21,Yes,American,39,1.45
574c6935-9071-4ac2-a58e-643b3b1ad36d,Maanas Saha,odoshi@example.org,+913956867227,"47/169
Patil Marg, Chennai, Tamil Nadu",2021-09-03,No,Italian,44,2.93
032a9958-6f9c-48b0-b969-4b36283e59e3,Chatresh Verma,saumyashanker@example.net,+911362427367,"80/25
Kant Street, Chennai, Tamil Nadu",2020-02-15,Yes,Mexican,46,3.57
d39f9b4e-2cf5-431e-8ef6-8857c4139676,Guneet Raju,dsem@example.net,+910215100361,"00, Ramaswamy Chowk, Chennai, Tamil Nadu",2021-10-17,Yes,Thai,4,2.45
cdf9fada-a444-4dd8-b19b-7fc3f70b6b93,Tejas Anand,rachana07@example.net,01685698428,"27/94, Purohit Street, Chennai, Tamil Nadu",2020-01-04,Yes,Chinese,50,4.57
e405de40-53b2-4ab0-ba30-2c752e6adc6b,Ekiya Saraf,chaudhariekapad@example.com,05429203953,"81, Edwin Zila, Chennai, Tamil Nadu",2021-01-07,Yes,Thai,37,3.55
f5a840ae-004c-4f86-b3a4-8629318a51b4,Vansha Mani,neha94@example.org,6297889898,"95/74, Kata Street, Chennai, Tamil Nadu",2024-01-03,No,Italian,4,4.91
a104dabf-3b10-4867-8727-6086882ef8ed,Matthew Kalita,qabilganesh@example.org,0007178616,"780
Kakar Chowk, Chennai, Tamil Nadu",2022-02-27,No,Italian,17,2.63
c7e7c399-3fd8-4635-a5cd-47ecaea87ed7,Aadhya Sarna,xkhurana@example.com,07093482877,"H.No. 899, Bora Nagar, Chennai, Tamil Nadu",2020-01-16,Yes,Thai,10,3.13
1fa3b4b7-c216-4ac0-aa05-43422f307631,Praneel Choudhury,aahana92@example.net,5342253512,"01/864, Pall Ganj, Chennai, Tamil Nadu",2021-04-17,No,Indian,45,1.07
05dee087-d91f-4312-82a8-cadfa4c1433f,Hredhaan Sarkar,venkataramanvritti@example.net,9324917483,"20/075
Sinha Street, Chennai, Tamil Nadu",2024-08-08,No,Indian,27,1.13
a1bef8c0-2721-41b7-8395-b731b96f393c,Nihal Mody,tnagar@example.net,07860950974,"53/64
Kala Marg, Chennai, Tamil Nadu",2020-12-18,Yes,Italian,22,4.82
548d2527-2e06-4ddf-874d-e026bf065f3d,Luke Dayal,simon45@example.org,02016006232,"06/297
Shah Circle, Chennai, Tamil Nadu",2021-04-04,Yes,Mexican,13,3.04
75397916-2e71-4e23-8fbb-e4bf0ddceca2,Darsh Kumer,abiswas@example.com,07779449962,"21
Kaur Road, Chennai, Tamil Nadu",2022-11-30,No,American,27,1.3
8936c54e-0a81-48c8-bd26-cbdcb7953612,Zansi Chandra,talwarupma@example.net,8916533416,"28/07, Kothari Marg, Chennai, Tamil Nadu",2023-07-27,No,Indian,43,4.14
39d3225d-2d29-4da4-b446-c47a61f3f846,Ayaan De,inaya39@example.net,05374806475,"20
Korpal Nagar, Chennai, Tamil Nadu",2022-11-17,No,Chinese,42,3.98
eeb5727f-c51d-414d-ab67-54cdf20347e3,Gopal De,tshetty@example.com,5795308171,"477
Madan Ganj, Chennai, Tamil Nadu",2020-02-10,Yes,Italian,31,4.21
791ccb86-6103-4ea8-93db-92e7512db2d0,Arya Sagar,bina90@example.com,+910567934362,"20/415, Lala Ganj, Chennai, Tamil Nadu",2022-06-08,Yes,American,32,3.77
cd0781f0-bd61-478f-b20e-9b286032f62d,Jack Dar,brinda99@example.net,03052678848,"H.No. 50, Vasa Marg, Chennai, Tamil Nadu",2022-09-04,No,Chinese,38,4.43
58f731e2-19b0-42a1-9564-6cbbc35efdc6,Chakradev Manda,uloke@example.net,+910165781747,"H.No. 664
Kari Zila, Chennai, Tamil Nadu",2020-03-17,Yes,Mexican,38,2.14
7431c6eb-79e2-4222-8c93-6a9d290c3ac1,Sai Dave,kaulwyatt@example.com,3985990167,"640, Lanka Road, Chennai, Tamil Nadu",2023-01-03,Yes,Indian,13,3.17
f1775bcb-5423-4928-8017-3af629127d59,Lucky Sastry,ybhavsar@example.com,5943434450,"65/02
Rastogi Road, Chennai, Tamil Nadu",2021-07-19,No,Mexican,19,2.45
c7aeda5a-2b7b-4e5e-99f3-a8aa19c1baa8,Adweta Handa,flal@example.com,05393882806,"H.No. 299
Ratta, Chennai, Tamil Nadu",2021-10-07,No,Indian,16,1.15
756e00e5-0abc-4b00-bcbc-a35a3f33c07d,Ryan Mitra,mahajanfrado@example.com,+910870295259,"17/168, Krish Road, Chennai, Tamil Nadu",2020-10-09,No,American,12,3.37
0965c892-e1d1-4634-a7e1-13164115b6ed,Kabir Biswas,goyalsudiksha@example.com,1759760460,"621
Kakar, Chennai, Tamil Nadu",2020-06-09,Yes,Thai,49,4.15
d7629246-79f9-4d36-b941-ddc9ac0e4923,Gunbir Bala,odeshmukh@example.com,+910257903734,"664, Ramesh, Chennai, Tamil Nadu",2024-11-26,No,Indian,20,4.71
1ea69423-d828-49a9-b589-1e1dfe5a2609,Kai Kar,choudharygirik@example.net,01104415880,"H.No. 191
Mishra Marg, Chennai, Tamil Nadu",2020-08-14,No,Indian,44,3.53
6e82174d-330a-44f6-b4f2-08736b40e278,Rehaan Bajwa,kritikavora@example.org,4714510832,"H.No. 985
Thaker Chowk, Chennai, Tamil Nadu",2022-07-14,No,Italian,6,2.75
56cad326-d3d7-4cf1-b3d8-6444859a6496,Zansi Murty,ganeshhema@example.com,03345662936,"H.No. 24
Sangha Marg, Chennai, Tamil Nadu",2024-01-03,No,Chinese,39,1.19
a372346c-f207-4ed8-b022-a709168e1833,Aditya Sant,vparsa@example.com,5362040445,"15, Chawla Path, Chennai, Tamil Nadu",2022-05-14,No,Mexican,36,1.53
4f98c0cb-6716-4ff4-8773-f013a159ed02,Saanvi Kothari,deoldhruv@example.net,00587792702,"62/326, Bobal, Chennai, Tamil Nadu",2020-03-01,No,Italian,33,2.91
e4c2102d-8cd0-47ed-980d-9d65f6710df9,Ekbal Tailor,jagratianne@example.com,8393074152,"41/823, Cheema Chowk, Chennai, Tamil Nadu",2020-07-04,No,Italian,35,3.2
5612cdbf-590c-4fe0-9330-38e9e1f96156,Waida Seshadri,upau@example.org,05468758729,"H.No. 712, Panchal Street, Chennai, Tamil Nadu",2024-07-07,No,Italian,16,2.92
31b8dd6c-99f9-4a70-a47d-b4e63bfea501,Advika Guha,ozabalendra@example.com,9406956977,"985
Nagy Zila, Chennai, Tamil Nadu",2020-01-15,Yes,Thai,13,3.7
c679d536-0723-45e0-9913-cd3f13e80a8b,Gaurangi Sodhi,dalajaghosh@example.org,07162136011,"353
Bala Path, Chennai, Tamil Nadu",2021-03-11,Yes,Indian,10,3.74
6e2cc050-d66f-4db8-9178-1bc0c788ebad,Indira Raval,bwable@example.com,06472615501,"764
Sant Ganj, Chennai, Tamil Nadu",2020-07-29,Yes,Thai,46,3.88
d08951e5-2d63-4880-a4c6-ebfc5c996221,Hiral Kakar,yashodhara70@example.net,+916650109992,"H.No. 084
Keer Nagar, Chennai, Tamil Nadu",2023-11-10,No,Mexican,24,4.06
f5cf407e-b119-4463-afd4-e2ee73ecc527,Barkha Agarwal,tmore@example.net,5446154531,"682, Choudhry Ganj, Chennai, Tamil Nadu",2021-10-01,Yes,American,43,3.7
df3e2b80-96ed-40d3-9744-73d27b0dbc02,Gabriel Sami,jsood@example.org,0311131649,"H.No. 160
Sane Road, Chennai, Tamil Nadu",2022-10-02,Yes,Indian,26,1.32
45fda827-4bdf-4a68-a375-92a58f9a7c0a,Mohini Subramaniam,tailorneel@example.org,03111904233,"H.No. 360, Chokshi Street, Chennai, Tamil Nadu",2022-01-09,Yes,American,38,2.82
15f7d7d7-2744-4f1a-8cb9-20d17b7fc8bb,Qarin Kar,sai97@example.net,+914183404323,"83/54, Sodhi Marg, Chennai, Tamil Nadu",2021-11-09,No,Mexican,16,1.83
05659fbd-5cd8-4ace-a227-f951abb3cc0c,Rachit Iyengar,jbabu@example.com,06530885047,"70
Kothari Chowk, Chennai, Tamil Nadu",2023-11-05,No,Italian,22,3.4
9b16959c-2ae9-4827-a5e6-5ceb61494005,Zaid Gola,vinayaghose@example.com,1514397952,"24
Gopal Nagar, Chennai, Tamil Nadu",2020-03-22,No,Italian,7,4.48
cb1698ba-5665-44da-9cd7-1190eb87a44f,Hema Sankaran,zarna14@example.com,02314628460,"16/46, Koshy Street, Chennai, Tamil Nadu",2022-11-14,Yes,Mexican,40,2.56
5a1ce40d-770a-4858-a3d7-e2122f82a3ff,Dominic Dani,mangaljagvi@example.org,+910550406668,"H.No. 103, Mukhopadhyay Nagar, Chennai, Tamil Nadu",2020-11-03,No,Indian,5,2.33
1387df43-4704-4b6f-a984-fcd045120528,Manthan Bedi,tanaybhat@example.com,+911041481717,"H.No. 30
Wadhwa Nagar, Chennai, Tamil Nadu",2024-01-11,Yes,American,5,4.55
e817c0c3-c613-44a5-89f3-70a2d8576ec5,Yochana Gokhale,ojasvi90@example.com,8044351527,"H.No. 130
Baral Nagar, Chennai, Tamil Nadu",2022-08-22,Yes,Chinese,7,1.97
26bf2e4e-5e34-4b74-8cbc-1a40546cc535,Zayyan Sarma,triya38@example.net,1536904866,"H.No. 31
Sura Road, Chennai, Tamil Nadu",2020-12-14,No,Thai,21,1.73
144838d1-caa9-4e68-adb1-9ac3c8343a22,Saanvi Karnik,gchandra@example.org,+916469211813,"H.No. 983
Mangal Street, Chennai, Tamil Nadu",2022-09-23,Yes,Mexican,21,3.35
65b8e319-f97a-4b9f-b63b-d4631b20ac87,Chakradhar Master,anamikamittal@example.net,07410762031,"946, Mallick Chowk, Chennai, Tamil Nadu",2021-02-03,No,Indian,43,4.47
70cf60dd-eb28-43ed-9fa2-61cab599ee52,Ladli Seth,yagneshsidhu@example.org,07937703957,"54, Wagle Circle, Chennai, Tamil Nadu",2022-03-28,No,Mexican,14,4.92
b684382f-57cc-4f1b-8426-48093db0cd54,Chaitaly Char,darshpatla@example.net,6672149618,"34
Ray Ganj, Chennai, Tamil Nadu",2024-08-21,No,Indian,25,4.37
40e12022-7d7b-4a3e-a57a-2fbcb96b4124,Gavin Zacharia,atidoctor@example.com,+910242119898,"08
Narain Circle, Chennai, Tamil Nadu",2024-05-11,Yes,Mexican,38,2.17
6bd13736-0492-4af1-afd8-88ddbfc52a5d,Vihaan Balakrishnan,chaitalydayal@example.org,+913115381527,"238
Grewal Nagar, Chennai, Tamil Nadu",2022-02-19,Yes,Indian,16,1.35
b54b0cc7-c62f-4d2f-adef-388b8e657e9e,Chanchal Sami,madaninaya@example.org,+919357073790,"H.No. 599, Pall Road, Chennai, Tamil Nadu",2021-01-04,No,Chinese,37,2.32
c3a3dc42-24bb-4152-b477-a824b3c0f06c,Ekapad Srivastava,chatura38@example.org,7009490149,"20, Taneja Road, Chennai, Tamil Nadu",2020-11-07,No,Italian,4,2.57
59e352f5-56f0-48cd-93b6-8664f17b1205,Daniel Panchal,chahalbakhshi@example.net,+919653827854,"H.No. 01
Sodhi Nagar, Chennai, Tamil Nadu",2020-06-09,No,Mexican,50,4.73
5697d018-545e-49bc-b8e8-4af4d9ff4044,Darsh Deshmukh,saanviraval@example.com,+910767074765,"30/87, Doshi Nagar, Chennai, Tamil Nadu",2023-05-06,No,Mexican,35,4.51
827db45a-1cbd-47e6-be66-67dc31434f32,Warjas Shan,tsom@example.net,0935200052,"24/65
Bala Circle, Chennai, Tamil Nadu",2022-03-27,No,Chinese,18,1.98
f61176b4-6236-40ec-a7f2-7b7c41141c68,Sneha Patel,nihal14@example.org,06027837051,"H.No. 129
Dash Circle, Chennai, Tamil Nadu",2022-05-11,No,American,25,4.74
408a6b91-6c1d-41f0-acd0-3659e4cf01d1,Eta Kohli,bailzehaan@example.com,+917084726797,"39/731, Dyal, Chennai, Tamil Nadu",2020-08-31,Yes,Chinese,6,1.35
3c9a50da-0f07-4789-8711-71a370cc96c2,Wahab Wason,jkuruvilla@example.org,5773157919,"H.No. 499
Mangal Marg, Chennai, Tamil Nadu",2023-07-14,No,American,37,3.7
dfda93f7-887d-49a7-9b2c-50335f1ccfae,Hredhaan Sekhon,maanav61@example.com,+910378841055,"71/545, Char Nagar, Chennai, Tamil Nadu",2021-08-21,Yes,Mexican,30,1.97
4ac42a7c-4a5d-43a4-9c17-a668f83de231,Devansh Konda,radhikapalan@example.com,09131152819,"68/946
Bahri Street, Chennai, Tamil Nadu",2020-07-12,No,Chinese,8,3.73
b6bd321a-dfff-4060-b498-890bd21c344b,Ojas Pradhan,vedant16@example.org,+915414574504,"H.No. 968
Chatterjee Marg, Chennai, Tamil Nadu",2020-07-12,No,Mexican,44,3.49
25022c75-9d67-4c76-969c-a5a06717d080,Rajeshri Samra,vedantvyas@example.org,05680008334,"04/93, Kaul Street, Chennai, Tamil Nadu",2024-01-12,Yes,Chinese,46,2.84
dc3df8ce-9f2f-4a9a-827a-2f204b934e39,Yashodhara Desai,ekalingasule@example.net,6355683230,"86/84
Bhalla Path, Chennai, Tamil Nadu",2021-05-27,No,Indian,28,2.46
e7539f08-089d-4265-b4fb-bf488de1483d,Yauvani Dhingra,goyaldominic@example.net,+914629687451,"284
Sachar Nagar, Chennai, Tamil Nadu",2024-03-23,No,Chinese,43,3.7
aa185240-f973-4843-9631-81bad9fc3ef3,Robert Wali,pranit69@example.net,06101298496,"H.No. 656
Dass Road, Chennai, Tamil Nadu",2021-06-28,Yes,Chinese,16,4.16
8de647e5-aa5f-468b-ba5e-6a854c8290dd,Robert Gola,miteshjhaveri@example.net,04727862304,"307
Kar Road, Chennai, Tamil Nadu",2024-11-08,No,Thai,24,1.72
99b70435-5e89-470a-a690-94aa3ab64f7e,Alexander Butala,banerjeenaksh@example.org,09691622922,"H.No. 189
Tank Path, Chennai, Tamil Nadu",2024-05-26,No,Chinese,9,2.69
0d2b08c3-8bae-483c-a233-60db8ae7468f,Omisha Palan,lilawagle@example.com,01007444876,"69
Mani, Chennai, Tamil Nadu",2022-03-04,Yes,American,28,2.72
b4b6d1e8-bef8-47ea-ac6f-de3c8c9525cc,Ranbir Dhawan,tatasiddharth@example.org,08142842934,"55/14, Krishna Chowk, Chennai, Tamil Nadu",2020-04-23,No,Thai,16,3.01
15559705-98fc-4adc-be10-78ce7048ee31,Bhavani Thakur,janakitata@example.org,8401893665,"H.No. 993, Kibe Road, Chennai, Tamil Nadu",2021-08-11,No,Indian,21,2.83
a671da8d-84eb-4fd2-95e0-fc0cb9f592ff,Aachal Mishra,rajagopalansamesh@example.com,+911066346175,"838, Deep Ganj, Chennai, Tamil Nadu",2024-11-12,No,Italian,48,1.15
544d03a1-25b0-4c23-8589-62b4e06073e4,Farhan Roy,hpuri@example.net,8714479857,"16, Chopra Chowk, Chennai, Tamil Nadu",2021-10-07,Yes,Chinese,16,2.15
4250c9b1-7e10-499a-828c-7886645e2aaf,Chandran Ramesh,enagy@example.org,+919665134728,"98/217
Jani Ganj, Chennai, Tamil Nadu",2023-02-08,No,Indian,46,2.35
0397fae4-faf2-4979-a4a7-0871cefba084,Deepa Upadhyay,omya13@example.net,8834885490,"37
Chandra Path, Chennai, Tamil Nadu",2021-10-04,Yes,Italian,5,4.54
21863774-2a0e-4cf0-b95a-ec09d192e973,Aradhana Dewan,yogivasana@example.com,3312984343,"129
Hayer Circle, Chennai, Tamil Nadu",2022-07-19,No,Indian,4,2.46
4e41e565-df42-45fa-aa93-d8c10e80c9de,Balhaar Baral,opanchal@example.com,+912952917045,"H.No. 007, Khanna Street, Chennai, Tamil Nadu",2024-11-21,No,Chinese,24,2.96
dab94d04-5390-42e8-bef8-fcd7488b6c93,Varsha Chad,chamanmohanty@example.org,09787392546,"028, Edwin Road, Chennai, Tamil Nadu",2020-04-01,No,American,40,1.71
960a4807-b9b1-4a11-8ba1-5d8f293b1cfd,Tristan Sachar,nathcharvi@example.net,+912217648751,"253
Borde Ganj, Chennai, Tamil Nadu",2021-09-18,No,Chinese,42,4.79
b5addc15-a331-491b-a05a-9bb91395466a,Yadavi Pillay,darpannanda@example.org,02506612638,"202
Bath, Chennai, Tamil Nadu",2020-06-11,No,Chinese,17,1.47
fff6a045-9bfd-4090-b689-6fdf353ff880,Ekansh Dey,pallavanya@example.org,00553533686,"H.No. 82
Bhat, Chennai, Tamil Nadu",2020-02-25,No,Mexican,25,4.92
569f9349-5d90-44bf-bbce-eda0f842889a,Ladli Loyal,gagansengupta@example.net,3878886296,"195
Chand, Chennai, Tamil Nadu",2022-06-28,No,Italian,29,2.68
229b00c1-c8c2-469d-8865-00cc40d6a787,Pratyush Prabhu,abhasem@example.org,5564111840,"15
Nazareth Zila, Chennai, Tamil Nadu",2020-05-03,No,Indian,21,1.39
9385a40f-9943-4ddf-a955-ff36cd3db838,Chaaya Loyal,quincy18@example.net,9300467721,"69
Tella Road, Chennai, Tamil Nadu",2023-07-02,No,Indian,31,1.69
43655590-aa9b-4a3c-aa6f-531a1876b30b,Yahvi Tank,viswanathanranbir@example.net,+914849846127,"53, Yadav Ganj, Chennai, Tamil Nadu",2024-05-27,No,American,2,1.61
7ecbbe1b-372d-4409-ad80-f3fb60d1e503,Sathvik Dhar,gadedayita@example.com,9418925258,"096
Hora Path, Chennai, Tamil Nadu",2023-02-21,No,Italian,18,4.11
2849b0ab-53b1-4f53-bdd6-efa2ffa51408,Teerth Ramachandran,ynatt@example.org,04225896025,"H.No. 870, Anne Marg, Chennai, Tamil Nadu",2021-04-14,Yes,Chinese,35,2.0
1e7aa005-dc24-4ce1-8de0-8d3db4533519,Tanvi Sibal,ekrishnan@example.org,00387549942,"08/23, Mahal Ganj, Chennai, Tamil Nadu",2024-06-12,No,Indian,25,3.27
ae9f6390-eb98-4176-807e-6e6cfc80a9f9,Viraj Mall,pandeysanaya@example.net,+918122365282,"36/743, Ramakrishnan Ganj, Chennai, Tamil Nadu",2024-11-05,No,Italian,18,2.89
d9c2795b-a48c-411d-9260-7bbcbcc6e0cc,Tanvi Kalita,shachanchal@example.com,09618145665,"H.No. 39, Arya Ganj, Chennai, Tamil Nadu",2021-07-02,No,Italian,28,3.88
38490b52-99ce-4531-b789-df9d1b8cd205,Vasudha Som,samuel51@example.net,5420514889,"94, Grewal, Chennai, Tamil Nadu",2021-08-19,Yes,Italian,42,3.52
53d6840d-24c6-48c1-8734-69b61be67852,Abhimanyu Bhasin,pgill@example.net,8226176809,"86, Basak Circle, Chennai, Tamil Nadu",2023-07-30,Yes,American,11,2.97
6a2b9dbe-f766-41ca-a5c6-ae66d8d81108,Chaitanya Balasubramanian,sahotachaman@example.net,+910691204966,"85/526
Bhasin Marg, Chennai, Tamil Nadu",2024-09-12,No,Indian,25,3.9
488123fc-f7dc-4624-bae2-5fd8918ca162,Odika Prabhakar,edhitha55@example.net,3052910921,"H.No. 910
Sani Path, Chennai, Tamil Nadu",2024-08-15,No,Indian,7,4.07
3b6d2273-5cba-4ba7-b786-c93d2443d70d,Jairaj Keer,kulkarnivamakshi@example.com,+911679240062,"H.No. 41, Majumdar Street, Chennai, Tamil Nadu",2023-02-23,Yes,Chinese,11,3.09
05d77f11-d773-43ca-9dc3-c68c5922bf41,Girish Raval,syohannan@example.org,+919794377046,"151
Prakash, Chennai, Tamil Nadu",2022-11-14,Yes,Mexican,29,1.69
d16c80b8-d64e-45ad-9771-46f612c0f2bf,Anusha Bora,dakshesh06@example.org,2009828368,"H.No. 12, Bains Marg, Chennai, Tamil Nadu",2020-06-28,Yes,Indian,42,3.84
e3eefba0-ab1a-4100-91aa-30f2840da114,Faris Walia,gangulymason@example.net,2515524691,"04/66, Viswanathan Marg, Chennai, Tamil Nadu",2020-11-25,Yes,American,46,1.06
51a8ca01-c699-45fe-a112-c80d06a92fdb,Harita Sarma,ianne@example.net,2901472376,"H.No. 75
Keer Chowk, Chennai, Tamil Nadu",2023-10-05,Yes,Mexican,13,4.12
e1f36660-1bd6-4282-9ac1-3585e668052f,Chaman Aggarwal,siddharth10@example.net,+914496056272,"978
Bhatt Zila, Chennai, Tamil Nadu",2020-07-31,No,Italian,13,3.9
e58bd298-a5ca-41fb-b383-11bc58d1e9a4,Alexander Thakur,jmangat@example.net,04911341683,"70, Ravel Zila, Chennai, Tamil Nadu",2021-02-10,Yes,American,24,3.88
b5959560-44ab-4a28-8373-da59509588cb,Chaman Saini,fjaggi@example.net,1596438547,"H.No. 376, Keer Chowk, Chennai, Tamil Nadu",2021-08-23,No,American,6,3.42
758ea386-d21d-4b3c-92fa-7ed8ee73d261,Prisha Swamy,basukai@example.net,03849931780,"73/11, Roy Circle, Chennai, Tamil Nadu",2021-10-18,No,Chinese,46,2.85
5a944210-5df5-4e27-b1d2-70495fc41532,Ekavir Palan,daksh76@example.org,09773652056,"H.No. 999
Kashyap Nagar, Chennai, Tamil Nadu",2024-10-19,Yes,Mexican,13,2.15
b4928f6e-9966-470a-aca5-7f8363032810,Vasana Khalsa,crai@example.net,5493816048,"03, Ram Road, Chennai, Tamil Nadu",2024-07-19,No,Mexican,33,3.78
d760b945-21ab-4d3b-bdd8-0b401779a512,Oeshi Wali,bhavanisarraf@example.com,0717579287,"44/886, Kibe Nagar, Chennai, Tamil Nadu",2022-09-06,Yes,Indian,49,1.53
03ca90ce-2ce2-4f95-a7ae-87787416b342,Yauvani Sinha,kaidash@example.org,0924591517,"817
Dalal Marg, Chennai, Tamil Nadu",2020-01-17,No,Chinese,27,4.12
80f3b4b9-aa3d-4d77-bf2c-fd8a39c28121,Yutika Saini,deepethan@example.net,7486278139,"H.No. 866
Balakrishnan Ganj, Chennai, Tamil Nadu",2023-07-23,No,Mexican,41,4.19
ca409ce4-1877-48be-ba70-db96fbbcf39f,Manya Mittal,bassiteerth@example.com,05966918635,"63/52, Dube Chowk, Chennai, Tamil Nadu",2023-08-07,Yes,Chinese,24,3.45
843fd62f-5c7c-46ae-8a23-4fc038154be5,Chatura Walla,sgarg@example.org,+918913357514,"H.No. 407, Narula Path, Chennai, Tamil Nadu",2020-05-29,Yes,Mexican,23,4.54
10e92db5-7183-40e6-846f-851a442c9a77,Upadhriti Barad,fsuri@example.com,07253927736,"512
Sachar Ganj, Chennai, Tamil Nadu",2024-06-10,Yes,American,45,2.88
70fbd996-29f0-4b3d-88b6-e871694d4f43,Ranbir Lad,rishi77@example.net,+911724687214,"H.No. 47, Gera Marg, Chennai, Tamil Nadu",2021-06-09,Yes,Chinese,19,1.9
162775f4-ae46-4eac-9a0d-62c958072a36,Ishita Handa,sabharwaljhalak@example.com,07491490456,"H.No. 86
Dixit Chowk, Chennai, Tamil Nadu",2024-08-10,No,Indian,45,2.33
0ec5d2ae-ce2f-4fff-8fdd-d10f4c70dfbe,Laksh Basu,ishitasanghvi@example.net,+917308836996,"H.No. 32, Bandi Street, Chennai, Tamil Nadu",2024-01-03,Yes,Indian,25,2.18
eaf164b7-cf73-47e8-932f-188ef7b2d87e,Jalsa Menon,bhanumati80@example.net,+916776901685,"H.No. 596
Babu Marg, Chennai, Tamil Nadu",2021-06-26,Yes,Mexican,32,4.05
ab90d954-1b07-4d96-a393-605ff037bd1d,Adya Lata,haritabhatti@example.org,02928114243,"19, Varghese Path, Chennai, Tamil Nadu",2024-01-13,Yes,Mexican,1,1.7
e99f0378-6cf1-428e-af00-adaf4013a9ec,Netra Dasgupta,bchoudhury@example.com,05070247468,"74/09
Dubey Circle, Chennai, Tamil Nadu",2022-05-15,No,Italian,47,4.3
6d712cb3-3deb-4852-9169-eae3c43c6943,Ronith Banerjee,adwetabatta@example.com,03904488266,"H.No. 42, Bajaj Street, Chennai, Tamil Nadu",2024-08-25,Yes,Chinese,5,3.33
eb4b86f3-c849-484c-85c3-57a42d1a5169,Gabriel Toor,nagileena@example.org,+917553799870,"H.No. 09
Shetty, Chennai, Tamil Nadu",2021-02-28,Yes,Italian,40,1.39
c5cb6024-1b82-4fb2-a605-e363c741c559,Yatan Dar,deshmukhdeepa@example.com,+919361939949,"H.No. 045, Minhas Ganj, Chennai, Tamil Nadu",2022-12-17,Yes,Chinese,23,1.45
81cc3d3d-bdb1-48f5-86cf-0c45a586a0d2,Ishani Seth,zayyanmerchant@example.com,9703935057,"13/786, Rajan Road, Chennai, Tamil Nadu",2021-12-09,Yes,Italian,1,2.76
61cf1c37-4c97-4203-aecb-a1f97e489093,Hema Sen,hemalsankar@example.net,+910154818038,"05/592
Lanka Road, Chennai, Tamil Nadu",2020-04-26,Yes,Mexican,32,3.99
f1ff6ff4-5293-4660-9b6f-1dc7afc30c1a,Jagdish Balakrishnan,caleb47@example.com,3273695762,"H.No. 74, Warrior Street, Chennai, Tamil Nadu",2024-12-10,No,Chinese,4,1.47
579cc294-d893-4d97-b43a-3c80ecb4a82d,Daksha Bassi,mraghavan@example.org,+911573083652,"09/614, Subramaniam Marg, Chennai, Tamil Nadu",2023-06-16,No,Thai,26,1.01
383c003c-1e50-45f1-91f5-ccac1f4279b3,Jeevika Gara,vrittijha@example.net,04137317872,"H.No. 89
Mohanty Zila, Chennai, Tamil Nadu",2021-12-03,Yes,Chinese,9,2.04
fdf7a4b6-17d9-4814-8b06-1bf59acb9407,Hemal Misra,yoshita19@example.com,02802692445,"37, Venkatesh Circle, Chennai, Tamil Nadu",2021-07-01,No,Thai,29,4.76
762b132d-efa7-4998-8e61-fceb37081e69,Tanmayi Varkey,agaterohan@example.org,6847858790,"49, Varghese, Chennai, Tamil Nadu",2024-06-26,Yes,Italian,27,3.28
